tide_range,beam,beam_pair,lat,lon,repeat_cycles_no,track
4.210231857,l,3,-79.37753618,-76.39202073,4,788
4.209542823,l,1,-78.06787004,-75.74394072,3,583
4.209498575,l,2,-78.83549734,-75.65138359,4,788
4.20828273,pair,2,-80.42875026,-75.69748327,5,1108
4.201230169,r,1,-79.27440236,-69.37822124,5,1101
4.20089655,l,2,-77.48783603,-74.01351322,2,1345
4.199372488,pair,2,-80.41920928,-65.49272768,6,918
4.198478278,l,2,-79.23017855,-69.26506291,5,1101
4.196866859,l,1,-78.26594704,-78.32565999,4,590
4.196834052,pair,3,-79.37008457,-76.3856635,4,788
4.196049977,r,2,-78.79426542,-80.80397367,3,270
4.195274903,l,2,-76.55791931,-75.24379859,3,461
4.194572888,r,3,-80.87215784,-62.31683322,4,735
4.194172949,l,2,-80.4114709,-65.50557422,6,918
4.194060082,l,3,-80.16779115,-78.10434989,3,507
4.193637111,pair,3,-77.77509682,-80.26457713,5,1215
4.193526138,r,3,-79.62597305,-66.31012784,5,918
4.192338264,r,3,-80.16934986,-78.097326,3,507
4.192087254,r,2,-79.23018808,-69.26049683,5,1101
4.189861273,pair,2,-78.06021349,-75.8601177,3,141
4.18866362,l,1,-82.93752872,-61.17363232,5,918
4.18858912,l,3,-81.92298538,-48.07759231,4,1146
4.187973238,pair,1,-78.84189616,-78.9120321,4,888
4.187972213,pair,3,-81.55110448,-63.03601432,5,415
4.186593463,pair,1,-77.92271186,-78.02468853,5,590
4.184384143,pair,2,-80.17209452,-77.23890041,5,888
4.18356327,pair,1,-80.478656,-75.57804987,5,1108
4.183523806,l,1,-81.56588511,-63.43817653,5,415
4.180727118,r,2,-78.06101304,-75.8573215,3,141
4.17937047,l,2,-81.55384231,-63.24635779,5,415
4.179263771,l,1,-77.46037903,-74.43695201,4,903
4.178352825,l,3,-80.02024351,-65.83397528,6,918
4.176214434,r,1,-77.47710751,-74.15951138,2,1345
4.175967918,pair,3,-78.03996635,-80.49819156,5,1215
4.172803172,r,2,-78.8354664,-83.1798364,3,453
4.172515432,pair,2,-79.22922237,-69.26381452,5,1101
4.170844976,l,1,-78.79974385,-80.6467829,4,270
4.169707271,pair,1,-78.8610776,-83.0441865,3,453
4.16943408,pair,2,-77.92416419,-78.17271983,5,590
4.16510624,r,1,-78.87237074,-83.05772666,3,453
4.163562932,r,3,-79.25758419,-78.15002245,4,888
4.163391059,l,2,-80.17131487,-77.24245728,5,888
4.162701984,r,1,-80.14283662,-76.93549309,3,385
4.159496968,l,2,-78.06046558,-75.86197534,3,141
4.158602697,l,3,-77.96633369,-76.79810345,4,468
4.15788158,pair,1,-78.06832367,-75.7415506,3,583
4.156501452,l,1,-83.21062576,-58.40791434,4,293
4.155789363,r,3,-78.07127519,-75.69961906,3,141
4.148912892,l,1,-79.27613956,-69.38095564,5,1101
4.148520912,l,3,-78.04091727,-80.49704658,5,1215
4.143883448,l,3,-81.24887814,-67.18318068,4,1162
4.140208934,l,2,-80.53162917,-59.62972573,5,933
4.137462781,r,1,-77.92053373,-78.02482145,5,590
4.134908889,l,2,-78.79103846,-80.79631923,3,270
4.132905955,r,1,-78.80834174,-80.65954303,3,270
4.132842849,pair,2,-80.75318692,-71.51539483,4,964
4.129041059,r,1,-79.9954225,-77.11832764,2,385
4.127517433,pair,2,-78.83910139,-75.65692636,4,788
4.126470679,r,2,-80.75274557,-71.51337433,4,964
4.123379014,l,2,-77.46744857,-74.28992734,4,903
4.122042761,l,2,-77.97619497,-76.65941278,4,468
4.120298032,pair,2,-78.08373713,-75.57903928,3,583
4.119445522,pair,3,-78.78458158,-83.2853992,3,453
4.119038024,pair,2,-78.76170364,-81.02876201,5,1215
4.118665587,r,3,-78.2223717,-75.04169263,5,1025
4.118598424,pair,1,-79.27168839,-69.38343113,5,1101
4.11769934,pair,1,-78.26446296,-78.32657285,5,590
4.115832482,r,3,-80.7366604,-71.34359901,4,964
4.115753405,l,1,-82.4704258,-63.27366094,4,537
4.114575732,l,2,-80.42922839,-75.69555783,5,1108
4.113904448,r,2,-77.48803644,-74.00929916,2,1345
4.112445991,r,3,-80.41555755,-65.30850231,5,918
4.112301102,r,2,-78.08401318,-75.57677211,3,583
4.109848645,r,3,-82.29569276,-43.68784108,5,399
4.109290649,l,2,-82.79376456,-57.10970925,3,1055
4.108396177,l,1,-80.14933865,-78.4904137,3,507
4.108067808,pair,2,-78.2505429,-78.46468328,4,590
4.107339131,l,3,-82.79337896,-57.11826592,5,613
4.105485819,l,2,-77.87420489,-78.87930485,5,827
4.103369314,l,3,-80.87287778,-62.3213272,4,735
4.102905646,pair,3,-82.79479219,-57.11134793,5,613
4.100355592,l,1,-80.40430205,-65.70104719,6,918
4.098571126,l,1,-77.92383731,-78.02365537,5,590
4.097854599,l,1,-77.92413978,-77.68589424,3,263
4.096899146,r,2,-77.9247888,-78.17534462,5,590
4.096731404,r,3,-82.7939882,-57.10977667,5,613
4.094035801,r,3,-81.92465905,-48.06817265,4,1146
4.090794949,r,2,-81.21507422,-67.43643917,4,1162
4.090556075,l,2,-77.78811942,-80.12869262,5,1215
4.08976375,l,1,-78.84250017,-78.91362777,4,888
4.089763514,l,1,-80.47670581,-75.57282535,5,1108
4.089193514,l,1,-80.75816528,-71.70411156,4,964
4.088931575,r,1,-81.89499187,-48.56847512,4,1146
4.088551871,pair,3,-80.87347108,-62.31764295,4,735
4.081315456,pair,2,-79.64192,-50.62853908,3,140
4.076901512,r,2,-78.25028987,-78.46656852,4,590
4.076358542,l,3,-80.80514873,-72.54570849,5,141
4.073633747,l,3,-80.39371083,-75.83344918,5,1108
4.072606459,pair,3,-80.73762432,-71.34487849,4,964
4.068384934,r,1,-81.19343046,-67.67405896,4,1162
4.065997007,pair,3,-78.07082462,-75.70203427,3,141
4.064836693,pair,3,-77.92396014,-78.319428,5,590
4.064199213,l,3,-80.73789434,-71.34717191,4,964
4.062827193,l,1,-80.41212248,-75.74572409,4,666
4.062599357,pair,2,-78.05353595,-80.36199267,5,1215
4.062073642,l,1,-81.18998281,-67.684958,4,1162
4.062029781,l,2,-78.05571556,-80.36186726,5,1215
4.061529534,pair,2,-80.01191212,-77.44193984,6,888
4.06120019,l,3,-82.31363726,-65.46691429,3,720
4.060068332,l,1,-78.04783458,-76.02136869,3,141
4.056135751,r,2,-80.5279678,-59.62955347,5,933
4.054768599,r,1,-77.9886515,-76.52670937,3,468
4.050846497,l,2,-79.25645388,-78.32144226,4,888
4.050313638,l,3,-77.92245948,-78.31604362,5,590
4.048291457,l,1,-76.6578446,-74.52593074,3,400
4.048060411,pair,3,-78.22332439,-75.04288622,5,1025
4.042816474,pair,2,-77.97717731,-76.66216503,4,468
4.042226467,r,1,-82.05319902,-51.64614128,5,948
4.042154763,r,2,-77.97762758,-76.66461284,3,468
4.04129101,pair,2,-76.92374234,-77.04945289,3,1086
4.040589947,r,2,-79.54523917,-69.68932545,6,1162
4.040362269,l,3,-78.22217558,-75.04602257,5,1025
4.039301219,r,2,-78.05381065,-80.36429558,5,1215
4.038217457,pair,3,-82.68599084,-56.58986397,4,552
4.03748505,l,2,-77.925994,-78.17224973,5,590
4.03578328,r,2,-80.41289391,-62.12364016,5,1116
4.03365006,pair,3,-81.93268375,-48.05590519,4,1146
4.032755797,pair,2,-82.29745656,-65.47276051,5,1162
4.028754107,l,2,-78.25027025,-78.4623161,4,590
4.027895646,pair,1,-77.92424275,-77.68382051,3,263
4.026487434,pair,1,-81.19248642,-67.67828927,4,1162
4.025190823,r,3,-82.68320628,-56.59301892,4,552
4.023496361,r,3,-80.76851409,-72.07549657,6,1025
4.021656806,r,3,-78.04339689,-80.50326561,5,1215
4.021633238,pair,2,-79.25724343,-78.3182714,4,888
4.020646437,pair,3,-81.25066854,-67.17711499,5,1162
4.020491575,l,2,-82.30511265,-65.4598551,5,1162
4.020437327,pair,2,-81.21621095,-67.4374128,4,1162
4.018456238,pair,1,-76.58952273,-75.35130937,3,461
4.011946696,pair,3,-79.25819367,-78.15168511,4,888
4.006473344,pair,3,-82.31060895,-65.47007238,3,720
4.004094588,l,1,-80.02060147,-77.61183175,5,888
4.001943415,r,2,-79.97584421,-76.96442288,2,385
4.001881207,l,3,-82.29849203,-43.68843007,5,399
4.000492673,r,2,-81.89698114,-48.3430424,4,1146
4.00014465,r,1,-83.20936169,-58.40397011,4,293
3.999774986,pair,1,-80.41533955,-75.75252471,4,666
3.999588443,pair,2,-78.20844533,-75.05222186,4,788
3.998753396,l,2,-78.85355918,-79.0433438,4,590
3.996821678,pair,3,-80.38685177,-75.82636679,5,1108
3.996140384,r,1,-79.25525187,-78.48361611,4,888
3.995943697,r,3,-77.9237082,-78.32125301,5,590
3.995135171,r,3,-77.46312736,-74.40753228,3,461
3.99286904,l,2,-81.21596344,-67.44061224,4,1162
3.991760899,l,1,-77.78713754,-79.98280671,5,1215
3.989506792,l,1,-76.5902934,-75.35256342,3,461
3.989442891,r,3,-82.29822463,-62.11883178,4,918
3.989102793,pair,2,-80.36928318,-75.87681622,4,666
3.985300548,pair,1,-81.89785548,-48.56624484,4,1146
3.981339377,r,1,-80.41698944,-75.75727825,4,666
3.981266793,r,1,-77.78558434,-79.9855902,5,1215
3.98096007,pair,2,-81.89433202,-48.35108448,4,1146
3.980731222,r,1,-78.08046193,-80.23947914,5,1215
3.980550838,pair,1,-80.75772397,-71.70205288,4,964
3.979380514,l,1,-81.89985733,-48.5656141,4,1146
3.975952346,l,3,-82.6835459,-56.59893762,4,552
3.975429193,r,2,-79.25715925,-78.31604012,4,888
3.975335058,r,2,-80.36328052,-75.87131209,4,666
3.973645108,pair,2,-78.74663275,-75.56457755,4,788
3.971624069,pair,1,-82.32515853,-54.48528042,4,750
3.969994343,r,1,-78.19579386,-79.00088033,2,385
3.969231941,pair,1,-78.07825807,-80.2354555,5,1215
3.964593582,r,3,-82.02683014,-51.24489037,5,948
3.964476704,pair,1,-78.86812829,-75.52706625,4,788
3.964385435,pair,1,-77.78636098,-79.98419786,5,1215
3.96387495,r,2,-77.79340742,-80.13725734,5,1215
3.960948737,r,3,-82.29952219,-65.49025007,3,720
3.95927114,r,3,-77.96584054,-76.80147758,3,468
3.955607504,pair,1,-82.05055157,-51.65437017,5,948
3.953888666,l,1,-78.08008703,-80.23499017,5,1215
3.951808624,l,3,-81.55344065,-63.03453785,5,415
3.948096078,l,1,-79.32920297,-35.3080234,3,749
3.942363891,pair,2,-77.78997405,-80.13230089,5,1215
3.941859435,l,3,-76.67255441,-73.93329201,5,788
3.941487879,pair,3,-82.2986618,-62.12080858,4,918
3.940184147,pair,1,-79.25480876,-78.48636064,4,888
3.935596923,pair,1,-80.40387146,-65.69926704,6,918
3.93414512,pair,3,-76.57007635,-75.10132388,3,461
3.930849876,l,1,-82.32732991,-54.48403724,4,750
3.930374293,r,3,-80.32169215,-76.00054138,4,666
3.930328463,l,3,-78.60467497,-36.51344285,4,810
3.930246262,pair,3,-80.94453733,-73.25915455,3,1306
3.930210717,l,3,-80.45943604,-63.17686915,4,293
3.929354462,pair,3,-82.26829244,-54.13464962,4,750
3.92589725,l,3,-79.25758121,-78.15469902,4,888
3.925220944,r,3,-80.46185433,-63.1683317,5,293
3.924087139,l,1,-82.0527259,-51.65334975,5,948
3.923402159,r,1,-82.37991676,-43.98266778,5,399
3.923100458,l,1,-79.21725798,-32.31190302,3,505
3.920752693,r,3,-78.49848571,-83.00373792,3,453
3.920306021,r,2,-77.468704,-74.28490672,3,903
3.913259342,r,1,-80.5273,-32.80949249,4,1130
3.912748052,l,3,-78.86208292,-83.10262761,4,895
3.908562893,pair,3,-77.47717861,-74.13865448,4,903
3.907344185,r,1,-82.32607991,-54.48017465,4,750
3.907114955,r,2,-80.96775473,-73.09975916,3,1306
3.905789148,l,1,-81.38542799,-41.66836829,4,536
3.905211144,pair,1,-78.19762131,-79.00129044,2,385
3.903362296,pair,1,-77.98942521,-76.52540069,4,468
3.90075903,l,3,-82.29964577,-62.12236882,4,918
3.900507197,r,1,-80.45578342,-63.29116825,4,735
3.899512378,pair,3,-79.47628234,-68.30317842,4,598
3.897997627,r,1,-76.58699335,-75.35130835,3,461
3.897949421,pair,1,-82.37951384,-43.98680361,5,399
3.897001445,l,3,-79.62492819,-66.31616591,5,918
3.895977068,pair,3,-80.32091536,-75.99694094,4,666
3.892802897,r,2,-80.01762609,-78.53862046,5,910
3.892670594,r,2,-82.04402112,-51.43751322,5,948
3.892549681,r,2,-80.03151372,-77.93425741,3,4
3.891423427,l,2,-76.92271761,-77.05209216,3,1086
3.890411964,l,2,-75.81014531,-65.37159768,3,110
3.890238029,l,2,-76.5898404,-74.96123201,4,903
3.889514752,r,1,-78.85602023,-79.15070654,2,148
3.8894211,r,2,-78.74860508,-75.56872802,4,788
3.889074748,l,3,-82.27080513,-54.13257188,4,750
3.884861838,pair,3,-81.7009221,-63.28791166,5,918
3.882810453,r,3,-81.70891662,-63.27036485,4,918
3.881928978,l,3,-79.47619538,-68.30566757,4,598
3.881298725,r,1,-80.97876713,-70.0791896,4,400
3.87975323,r,1,-79.14575119,-68.99576185,3,598
3.879380651,r,3,-79.47549695,-68.301686,4,598
3.878244195,l,1,-81.42105834,-65.75729682,5,1040
3.874678728,l,1,-78.19769569,-79.00327155,2,385
3.874365073,r,3,-82.26869548,-54.13062295,4,750
3.86845107,r,1,-82.28966571,-62.60476908,4,918
3.868144039,l,1,-79.40509006,-76.24912988,5,263
3.867800351,l,3,-77.49359658,-73.8672425,2,1345
3.867415284,l,1,-82.38031322,-43.9884417,5,399
3.867156344,pair,3,-77.49229327,-73.86633061,2,1345
3.864013009,r,2,-82.29726833,-62.35512419,4,918
3.859076255,l,2,-78.21535557,-75.05644895,4,788
3.853814296,l,3,-79.62670221,-66.05457792,5,1360
3.853425197,r,1,-79.40981573,-76.2393051,4,263
3.842929477,pair,3,-79.35264145,-34.9457397,3,749
3.842293583,l,3,-80.41418582,-65.3157012,6,918
3.841814131,r,1,-80.75658795,-71.70098604,4,964
3.838808777,r,2,-82.34040276,-43.82895819,5,399
3.83565333,pair,2,-82.82754824,-57.2853104,5,613
3.835178386,l,1,-78.113335,-75.44422909,5,1025
3.834612344,l,2,-80.91233131,-72.5814759,5,141
3.833705334,l,2,-82.29732154,-62.36152376,4,918
3.832869037,pair,1,-79.14705436,-68.99660973,3,598
3.832335392,l,3,-82.02515836,-51.2544072,5,948
3.830681291,pair,3,-79.72547653,-60.48277526,5,933
3.828389328,r,3,-77.45151436,-74.54416769,3,788
3.827523136,pair,3,-82.35874732,-63.81195121,4,598
3.827227875,pair,2,-82.29875441,-62.35530556,4,918
3.82622751,r,1,-81.38557657,-41.66242144,3,536
3.826075244,r,2,-80.2377584,-53.52720933,4,887
3.824372554,r,3,-79.96056041,-76.80603508,2,385
3.822099889,l,2,-82.36712653,-54.94509005,6,811
3.821916347,l,1,-79.25558924,-78.48780324,4,888
3.816060601,l,3,-80.76749093,-72.08231896,6,1025
3.816040018,l,2,-80.11190232,-76.57651346,3,285
3.814159736,pair,2,-81.16826103,-67.70066109,3,1321
3.814070133,l,1,-78.87030879,-75.52700276,4,788
3.813161623,r,1,-79.56530157,-69.83678844,6,1162
3.812150471,l,3,-81.1443974,-67.86226475,3,1321
3.811070699,pair,3,-79.98537282,-65.61631602,6,1360
3.810562259,l,3,-81.70310443,-63.28716838,5,918
3.808711638,pair,3,-80.98682629,-69.93252098,4,1345
3.808570527,l,2,-81.34965119,-41.51960609,4,536
3.808546122,pair,3,-80.06888122,-66.32815491,4,1321
3.80734209,l,2,-80.00928645,-65.76662671,6,1360
3.806692317,r,1,-81.40528472,-65.77743655,6,1040
3.800895438,l,1,-76.72110157,-71.88472979,3,659
3.799883845,l,3,-78.82740957,-78.6106811,4,888
3.790223103,l,2,-80.90589402,-74.81650063,5,986
3.788678287,pair,1,-80.03453048,-65.91117586,6,1360
3.788572628,l,3,-79.40168891,-68.39030256,3,598
3.788079113,r,2,-80.4830149,-32.42290051,4,185
3.782242248,l,2,-82.30399565,-54.29746793,4,750
3.782123299,l,2,-82.7292,-56.74126716,4,552
3.779260678,r,1,-80.50303522,-32.58321558,4,185
3.779112987,r,3,-78.74173298,-81.16869864,5,1215
3.776438564,r,3,-77.49081439,-73.86556185,2,1345
3.774560827,l,3,-77.47583931,-74.1414716,4,903
3.774507944,r,2,-79.62472382,-66.22357769,5,1360
3.773985684,pair,2,-79.62427785,-66.22623632,5,1360
3.771683909,pair,2,-79.24452147,-79.45474512,3,590
3.770523658,r,3,-82.35553046,-63.81505839,3,598
3.767409916,l,2,-82.82988897,-57.28326071,5,613
3.767119683,l,3,-81.31415133,-41.37128719,3,536
3.766750099,r,1,-78.86997336,-75.53113245,4,788
3.765025934,r,1,-78.78968902,-83.23562869,4,11
3.764929202,pair,1,-80.97799492,-70.08307563,4,400
3.762522021,r,1,-79.33270617,-35.29958704,3,749
3.760333912,l,2,-80.03108504,-66.35805997,5,879
3.759604236,r,3,-79.24542299,-79.46229637,3,65
3.758568373,pair,3,-79.24498221,-79.46504068,3,65
3.757838369,pair,2,-79.75267907,-60.62386984,5,933
3.756672476,r,2,-78.89907079,-82.98518226,4,895
3.755294323,pair,2,-80.11215785,-76.57943214,3,285
3.75310237,l,2,-79.75346354,-60.62535478,5,933
3.751373563,l,2,-80.48511319,-32.42526349,4,185
3.7480996,l,1,-76.66726149,-73.66378282,4,788
3.747099485,l,3,-79.76615334,-65.88851801,6,1360
3.744307941,l,1,-82.56813431,-56.05175904,4,1375
3.743187617,pair,1,-82.38897605,-64.22179255,4,598
3.741516243,l,3,-80.06670891,-66.32289148,4,1321
3.741474211,r,1,-79.7680457,-60.77717564,5,933
3.741145344,r,2,-82.36717498,-64.02690828,3,598
3.741035871,pair,2,-82.36455826,-64.03614554,4,598
3.738853427,pair,2,-80.01129475,-65.76183849,6,1360
3.736317521,pair,1,-77.9092255,-48.17420725,4,101
3.736201684,r,2,-80.42012128,-66.60981154,2,1321
3.735912632,r,1,-80.10383563,-76.39145901,3,285
3.735368961,pair,1,-79.7679566,-60.77968717,5,933
3.734302961,l,3,-78.86336009,-79.73149932,4,1093
3.733779517,r,1,-82.39074315,-64.21452485,3,598
3.733721237,pair,1,-78.8815091,-70.35269855,2,1306
3.7329516,l,2,-81.43990166,-65.51698276,5,1040
3.732172405,r,2,-82.3036042,-54.29191917,4,750
3.731228844,r,1,-77.44994541,-74.70089118,3,461
3.730019731,r,3,-79.35274903,-34.94379454,3,749
3.729958056,r,2,-81.42949703,-65.52858123,4,1040
3.729348619,pair,1,-80.51626239,-32.82715299,4,1130
3.728375443,pair,3,-82.49229198,-55.73168304,4,1375
3.727946478,l,1,-80.03128579,-65.92059023,4,1321
3.727911361,r,3,-79.76632793,-65.88353063,5,1360
3.727759669,r,2,-80.03142243,-66.36365071,4,879
3.724506531,l,3,-80.45430587,-62.92425867,3,735
3.723833501,r,1,-79.21831691,-32.3061853,2,505
3.723381581,pair,2,-80.41678672,-65.23622844,6,1360
3.722839415,r,3,-79.20295156,-31.73329737,5,947
3.722745299,l,2,-79.62367279,-66.2295176,5,1360
3.722474336,pair,3,-78.86310326,-79.73345796,4,1093
3.721921319,l,3,-79.99424461,-77.28798278,5,888
3.719360446,r,3,-80.67851573,-70.53256839,5,1123
3.719346141,r,2,-82.4501302,-62.03230224,4,918
3.719321901,pair,3,-78.74163726,-81.16646054,5,1215
3.718170505,r,2,-80.11223917,-76.58212954,3,285
3.714808539,pair,1,-80.04718174,-65.9427099,4,1321
3.713897086,l,1,-80.45437301,-66.46438898,2,1321
3.713768554,pair,1,-81.70099897,-63.46059452,5,1360
3.713723958,l,1,-79.76786756,-60.78219672,5,933
3.711181853,l,1,-80.57448078,-54.30704225,4,506
3.708913711,l,2,-80.01669706,-77.4382647,5,888
3.708683649,r,3,-81.31101289,-41.37087754,3,536
3.705764584,r,2,-79.75259229,-60.62156109,5,933
3.705303469,pair,2,-82.29719166,-54.30842709,4,750
3.704177856,r,1,-76.83111131,-77.25135647,3,1086
3.703539668,l,1,-80.50425991,-32.58671803,4,185
3.70249855,pair,1,-77.47106075,-74.2754112,4,788
3.702281544,l,1,-78.88106263,-70.35006734,2,1306
3.701762672,l,1,-80.86714363,-74.56328289,5,986
3.701208888,pair,2,-77.47300186,-74.28368749,4,903
3.700348937,l,3,-80.38217596,-66.73908608,2,1321
3.699803572,l,2,-79.54331666,-69.69627337,6,1162
3.698239896,pair,1,-82.5567035,-56.07330474,4,1375
3.696288232,pair,3,-81.3130141,-41.37036071,3,536
3.695721505,r,2,-80.08396529,-66.17039273,4,1321
3.695098385,r,2,-82.41137761,-61.85590793,5,1360
3.694875134,pair,3,-82.3773585,-61.69435488,6,1360
3.694679241,pair,1,-80.5032998,-32.58543803,4,185
3.694245264,l,3,-80.41768489,-65.05148892,6,1360
3.693784145,pair,3,-80.62295044,-33.85862739,5,1252
3.692000002,pair,1,-80.10392492,-76.38903971,3,285
3.691967258,l,2,-80.77092346,-72.27099639,6,1025
3.690588526,r,2,-81.34979222,-41.51354095,3,536
3.690339698,l,3,-78.20225791,-78.95807095,2,1330
3.68716632,l,3,-78.74189128,-81.16457558,5,1215
3.686150505,l,1,-76.58616461,-75.0958464,4,903
3.685509045,l,1,-81.69851063,-63.46793294,5,1360
3.683835961,l,3,-79.24401728,-79.46835128,3,65
3.682806447,pair,2,-80.08736301,-66.17219448,4,1321
3.682784799,r,3,-80.82423949,-62.64864564,5,293
3.68258282,r,1,-82.56601542,-56.04951858,4,1375
3.682142941,l,3,-80.8800614,-53.48211443,4,506
3.681120736,pair,3,-78.8578303,-79.0980891,3,4
3.680759689,pair,1,-80.44749697,-66.45780676,2,1321
3.677792449,l,3,-78.80204237,-80.7068147,4,712
3.675205558,r,2,-81.39595542,-65.99774378,4,696
3.674082682,l,3,-79.24189239,-79.61492844,3,590
3.672847854,l,2,-78.90850029,-35.58706068,3,749
3.672780637,pair,3,-80.82277397,-62.65352551,5,293
3.671759445,r,1,-81.7017596,-63.456271,5,1360
3.671356008,pair,2,-78.42860211,-82.53237705,4,690
3.670293725,pair,2,-77.56575985,-72.937998,2,666
3.670036066,r,2,-80.87575469,-53.67931847,4,506
3.669479316,l,1,-80.52539717,-32.81738902,4,1130
3.666867191,pair,3,-80.41811393,-65.04834637,6,1360
3.664844071,pair,2,-80.96924307,-73.09914014,3,1306
3.663103204,pair,1,-80.92487207,-61.59536469,5,1116
3.663053441,pair,2,-80.42699313,-66.61653412,2,1321
3.66295558,l,1,-77.96735985,-77.12910719,3,1147
3.662775235,l,2,-82.04286454,-51.44609598,5,948
3.662036497,r,2,-79.65362617,-71.38146459,4,842
3.661406846,l,2,-80.08849692,-66.17113622,4,1321
3.661343822,l,3,-80.82356391,-62.65503692,5,293
3.661241405,r,3,-80.45428942,-62.9190101,4,735
3.660510343,l,1,-82.28851386,-62.61365837,5,918
3.660089934,pair,2,-80.48138556,-32.42775548,4,185
3.659098005,l,3,-80.06040882,-66.04275578,4,476
3.658903018,r,3,-80.41836935,-65.04544568,6,1360
3.658074675,pair,3,-82.38919127,-44.79086773,5,963
3.657387807,l,2,-80.4156097,-66.59858827,2,1321
3.655475043,l,2,-78.89574587,-82.97723528,4,895
3.65302622,pair,1,-79.33541057,-35.29899277,3,749
3.651894211,pair,2,-80.78528563,-62.90290689,5,293
3.651855066,l,1,-80.87640179,-53.87959548,4,506
3.651334185,l,1,-80.6003678,-63.61858543,5,1238
3.650503721,l,3,-82.49274776,-55.73392596,4,1375
3.650279147,r,1,-79.24759355,-79.29503505,3,590
3.649165622,r,1,-80.4531459,-66.46796993,2,1321
3.647420077,r,3,-78.80170525,-80.71086502,4,712
3.647018103,r,1,-80.86730058,-74.56896658,4,986
3.645406377,r,1,-81.19066996,-67.53607848,3,1321
3.642885704,l,1,-80.98659074,-70.07296572,4,400
3.642319496,pair,1,-80.57525826,-54.30335799,4,506
3.640162233,r,3,-83.07357541,-57.96816595,4,735
3.636920366,r,1,-80.0769945,-66.24134642,4,879
3.635750213,pair,1,-79.235088,-79.27949476,3,590
3.634890435,r,1,-76.58796521,-75.09105659,4,903
3.63398711,l,1,-80.92531325,-61.59741244,5,1116
3.633186977,l,3,-78.9304487,-70.7203232,2,1306
3.631875575,l,2,-80.78538303,-62.90551537,5,293
3.631789697,l,2,-79.24338153,-79.45122081,3,590
3.631686779,pair,2,-81.89855924,-48.60204249,3,704
3.631531714,l,1,-82.38460251,-64.2335965,4,598
3.631138599,r,1,-81.41360593,-65.81833615,4,696
3.629448255,l,1,-80.10366567,-76.38618699,3,285
3.629087595,r,3,-82.42145062,-61.85539172,4,918
3.628912244,r,3,-81.44215268,-65.29774783,4,1040
3.627430376,r,3,-79.22206473,-31.97221437,3,505
3.624786431,r,3,-78.23471708,-78.60309624,4,590
3.623555996,l,1,-80.60476608,-34.26695328,5,1252
3.623350338,r,2,-80.65022978,-70.81999301,4,239
3.6222928,pair,2,-80.61551796,-34.05939209,5,1252
3.620833708,r,3,-79.9274932,-66.67165374,5,437
3.619778028,l,1,-81.19606236,-67.53892061,3,1321
3.618810134,r,1,-82.47359016,-62.22161251,4,918
3.618562566,l,2,-79.22197394,-32.14194361,3,505
3.618022129,l,2,-80.41670519,-65.23893095,6,1360
3.614454263,pair,1,-78.0234118,-76.29500757,4,910
3.613143867,r,2,-80.90136055,-74.81532671,4,986
3.612909837,pair,2,-77.96854132,-76.97856262,2,1147
3.612624578,r,1,-80.56560437,-54.31396943,4,506
3.61199635,pair,3,-79.24355577,-79.61900816,3,590
3.611692619,r,1,-80.41300676,-65.42459242,6,1360
3.608766242,pair,1,-80.87613606,-53.8773433,4,506
3.608218775,pair,2,-80.65049942,-70.81767187,4,239
3.608097479,pair,3,-81.37089258,-66.16136704,4,696
3.607840617,r,3,-79.14494974,-81.58921686,5,1215
3.607460877,l,1,-81.40653683,-65.80098372,4,696
3.606621513,pair,1,-80.01954282,-77.61069463,6,888
3.605939753,r,3,-79.98649472,-65.61224009,5,1360
3.605934247,l,2,-81.39028218,-65.98244488,4,696
3.604751905,r,3,-82.49200739,-55.72906253,4,1375
3.604209364,pair,1,-81.41439649,-65.81679045,4,696
3.603599699,r,2,-79.34539785,-35.11901788,3,749
3.602328777,l,1,-79.62508984,-66.39921215,6,1360
3.601750016,l,3,-79.22590201,-31.97264842,3,505
3.598922659,r,2,-79.22233532,-32.13707281,2,505
3.596489119,pair,1,-78.82876318,-80.41824203,4,712
3.595960989,pair,2,-81.38966123,-65.98432689,4,696
3.595334519,l,3,-81.45945732,-65.27398347,5,1040
3.594813755,l,2,-82.44984468,-62.03955792,5,918
3.593970351,pair,1,-79.20463867,-81.32259899,5,1215
3.592996337,l,3,-80.63475331,-70.9832332,4,239
3.592364701,r,3,-80.51517571,-54.00627965,4,506
3.592290227,l,1,-79.20629452,-81.32204131,5,1215
3.592104309,pair,3,-77.58222554,-72.83500295,4,1108
3.592072798,pair,1,-76.58574555,-75.09433814,4,903
3.591987919,l,2,-80.45587695,-63.36868128,4,293
3.587595589,r,1,-78.82728658,-80.41890434,4,712
3.586998335,pair,2,-82.51502509,-55.92264532,4,1375
3.586193275,l,1,-82.45132384,-62.01584454,5,1360
3.586190197,pair,2,-79.54305632,-69.6941939,6,1162
3.585638285,r,2,-77.96460598,-76.97990442,2,1147
3.585052745,pair,2,-79.65161872,-71.38618355,4,842
3.583694201,r,2,-81.89793714,-48.60018369,3,704
3.581032015,r,2,-80.45499356,-63.36459989,5,293
3.580855578,l,3,-79.64675342,-66.03097251,6,1360
3.578598665,l,2,-80.61613382,-34.06119289,5,1252
3.576469019,l,2,-80.65076889,-70.81535079,4,239
3.576468479,l,3,-81.37463811,-66.16424063,4,696
3.574593974,l,3,-82.41774488,-61.87013904,5,918
